year,genreLabel,albumCount
2021,jazz,4
2021,pop music,3
2021,contemporary R&B,3
2021,hard rock,3
2021,rapping,3
2021,rock music,3
2021,acoustic music,3
2021,alternative rock,3
2021,symphonic metal,3
2021,contemporary folk music,3
2021,progressive metal,2
2021,country music,2
2021,progressive rock,2
2021,soul music,2
2021,electronic music,2
2021,indie pop,2
2021,post-punk,2
2021,experimental rock,2
2021,rhythm and blues,2
2021,neo soul,2
2021,urban contemporary,2
2021,instrumental rock,1
2021,electronica,1
2021,ambient music,1
2021,experimental music,1
2021,neo-progressive rock,1
2021,J-pop,1
2021,folk rock,1
2021,liscio,1
2021,acoustic rock,1
2021,electropop,1
2021,pop-punk,1
2021,K-pop,1
2021,metalcore,1
2021,post-hardcore,1
2021,contemporary worship music,1
2021,French hip hop,1
2021,indie rock,1
2021,funk,1
2021,blues rock,1
2021,garage rock,1
2021,stoner rock,1
2021,hip hop music,1
2021,Slowcore,1
2021,pop rock,1
2021,art pop,1
2021,Avant-funk,1
2021,independent music,1
2020,hip hop music,77
2020,pop music,73
2020,rock music,35
2020,J-pop,33
2020,trap music,20
2020,pop rock,19
2020,country music,19
2020,alternative rock,16
2020,contemporary R&B,15
2020,reggaeton,15
2020,indie pop,13
2020,indie rock,12
2020,progressive rock,11
2020,progressive metal,10
2020,K-pop,9
2020,hard rock,9
2020,rhythm and blues,9
2020,punk rock,9
2020,synth-pop,9
2020,rapping,9
2020,contemporary worship music,9
2020,Latin pop,8
2020,jazz,8
2020,electronic music,7
2020,heavy metal,7
2020,dance-pop,7
2020,pop rap,7
2020,country pop,7
2020,urban contemporary,7
2020,Latin trap,6
2020,electronic dance music,6
2020,post-punk,6
2020,disco,6
2020,folk rock,5
2020,alternative hip hop,5
2020,art pop,5
2020,electropop,5
2020,alternative metal,5
2020,ambient music,5
2020,contemporary folk music,5
2020,French hip hop,4
2020,glam rock,4
2020,psychedelic rock,4
2020,thrash metal,4
2020,pop-punk,4
2020,contemporary Christian music,4
2020,rap rock,3
2020,techno,3
2020,rap music,3
2020,French pop music,3
2020,emo,3
2020,soul music,3
2020,symphonic metal,3
2020,alternative country,3
2020,arena rock,3
2020,heartland rock,3
2020,experimental music,3
2020,grunge,3
2020,avant-garde metal,3
2020,baroque pop,3
2020,art rock,3
2020,Christmas music,3
2020,acoustic music,3
2020,hardcore hip hop,3
2020,chamber pop,3
2020,death metal,3
2020,folk music,3
2020,Tropipop,3
2020,black metal,2
2020,funk,2
2020,dark wave,2
2020,Russian hip hop,2
2020,electro,2
2020,metalcore,2
2020,Iranian hip hop,2
2020,hip hop,2
2020,instrumental rock,2
2020,salsa,2
2020,teen pop,2
2020,soft rock,2
2020,sound collage,2
2020,Low fidelity,2
2020,alternative,2
2020,experimental pop,2
2020,post-rock,2
2020,nu-disco,2
2020,doom metal,2
2020,neo soul,2
2020,reggae,2
2020,experimental rock,2
2020,Western classical music,2
2020,nu metal,2
2020,electronica,2
2020,industrial music,2
2020,lo-fi music,2
2020,blues,2
2020,American folk music,2
2020,Americana,2
2020,house music,2
2020,deep house,2
2020,coldwave,2
2020,film score,2
2020,country rock,1
2020,Synthpunk,1
2020,doo-wop,1
2020,industrial rock,1
2020,New-age music,1
2020,power pop,1
2020,electronic rock,1
2020,French rock,1
2020,independent music,1
2020,Arabic pop music,1
2020,power metal,1
2020,folk metal,1
2020,Pirate Metal,1
2020,breakcore,1
2020,space rock,1
2020,middle of the road,1
2020,cowboy pop,1
2020,ballad,1
2020,tango,1
2020,chanson,1
2020,Ranchera,1
2020,Occitanian traditional music,1
2020,Trap (EDM),1
2020,city pop,1
2020,hardcore punk,1
2020,industrial metal,1
2020,retro-prog,1
2020,classic rock,1
2020,folk punk,1
2020,emo pop,1
2020,dream pop,1
2020,singer-songwriter,1
2020,psychedelic soul,1
2020,alternative R&B,1
2020,industrial hip hop,1
2020,Latin music,1
2020,Argentine rock,1
2020,vallenato,1
2020,Rythm and Blues,1
2020,trance,1
2020,neofolk,1
2020,dungeon synth,1
2020,Tropical music,1
2020,rapcore,1
2020,Rock rolinga,1
2020,acoustic rock,1
2020,ballade,1
2020,dancehall,1
2020,gangsta rap,1
2020,contemporary classical music,1
2020,emo rap,1
2020,jazz fusion,1
2020,Armenian folk music,1
2020,Korean hip hop,1
2020,Bhangra,1
2020,Indian pop,1
2020,Christian hip hop,1
2020,Outsider house,1
2020,documentary film,1
2020,concert film,1
2020,Q10302985,1
2020,Q5871848,1
2020,Latin ballad,1
2020,Mariachi,1
2020,Christian alternative rock,1
2020,hymn,1
2020,world music,1
2020,comedy rock,1
2020,bachata,1
2020,psychedelic folk,1
2020,occult rock,1
2020,indie folk,1
2020,rap metal,1
2020,new wave,1
2020,gothic metal,1
2020,death-doom,1
2020,neo-psychedelia,1
2020,blue-eyed soul,1
2020,kayōkyoku,1
2020,popular music,1
2020,hip hop soul,1
2020,instrumental music,1
2020,video game music,1
2020,dark ambient,1
2019,hip hop music,140
2019,pop music,120
2019,rock music,64
2019,alternative rock,46
2019,pop rock,46
2019,J-pop,41
2019,hard rock,27
2019,contemporary R&B,22
2019,K-pop,20
2019,trap music,18
2019,rhythm and blues,16
2019,punk rock,16
2019,progressive metal,15
2019,reggaeton,15
2019,electropop,14
2019,progressive rock,13
2019,electronic music,13
2019,French hip hop,13
2019,heavy metal,11
2019,soul music,11
2019,rapping,11
2019,indie rock,11
2019,country music,11
2019,Modern Creative,11
2019,modern jazz,11
2019,contemporary folk music,10
2019,power metal,10
2019,indie pop,9
2019,funk,9
2019,jazz,8
2019,Russian hip hop,8
2019,alternative metal,7
2019,gospel music,7
2019,thrash metal,7
2019,symphonic metal,7
2019,rock and roll,7
2019,synth-pop,7
2019,pop-punk,6
2019,Latin pop,6
2019,electro,6
2019,pop rap,6
2019,folk metal,5
2019,chanson,5
2019,noise music,5
2019,art pop,5
2019,dancehall,5
2019,death metal,5
2019,electronic dance music,5
2019,contemporary worship music,5
2019,industrial music,5
2019,Música Popular Brasileira,5
2019,film score,5
2019,black metal,4
2019,electronic rock,4
2019,industrial metal,4
2019,house music,4
2019,jazz fusion,4
2019,ballad,4
2019,dark ambient,4
2019,ambient music,4
2019,deep house,4
2019,nu metal,4
2019,alternative hip hop,4
2019,reggae,4
2019,psychedelic rock,4
2019,disco,4
2019,schlager music,4
2019,post-bop,4
2019,Western classical music,4
2019,folk rock,3
2019,alternative,3
2019,urban contemporary,3
2019,post-punk,3
2019,emo rap,3
2019,downtempo,3
2019,Christmas music,3
2019,blues rock,3
2019,horrorcore,3
2019,Latin trap,3
2019,country rock,3
2019,dream pop,3
2019,ballade,3
2019,bubblegum pop,3
2019,soundtrack,3
2019,popular music,3
2019,free jazz,3
2019,grunge,2
2019,hardcore punk,2
2019,Chanson,2
2019,Latin music,2
2019,post-hardcore,2
2019,intelligent dance music,2
2019,hip hop,2
2019,folktronica,2
2019,blues,2
2019,dance-pop,2
2019,rapcore,2
2019,techno,2
2019,future bass,2
2019,middle of the road,2
2019,hardcore hip hop,2
2019,trance,2
2019,experimental rock,2
2019,new wave,2
2019,salsa,2
2019,rap rock,2
2019,chillwave,2
2019,alternative R&B,2
2019,acoustic music,2
2019,post-rock,2
2019,space rock,2
2019,Latin jazz,2
2019,gangsta rap,2
2019,world music,2
2019,metalcore,2
2019,garage rock,2
2019,children's music,2
2019,melodic death metal,2
2019,power pop,2
2019,bard song,2
2019,rock en español,2
2019,dance music,2
2019,breakbeat,2
2019,jungle,2
2019,djent,1
2019,Zeuhl,1
2019,experimental pop,1
2019,rap music,1
2019,techno-pop,1
2019,rockabilly,1
2019,art rock,1
2019,experimental hip hop,1
2019,punk rap,1
2019,pop soul,1
2019,symphonic rock,1
2019,neo-progressive rock,1
2019,trip hop,1
2019,folk baroque,1
2019,West Coast hip hop,1
2019,G-funk,1
2019,trova,1
2019,soft rock,1
2019,Europop,1
2019,electronica,1
2019,French rock,1
2019,gothic rock,1
2019,Neue Deutsche Härte,1
2019,folk punk,1
2019,indietronica,1
2019,avant-pop,1
2019,blackgaze,1
2019,post-metal,1
2019,soukous,1
2019,grime,1
2019,rap metal,1
2019,political hip hop,1
2019,drone music,1
2019,electroacoustic music,1
2019,kwaito,1
2019,synthwave,1
2019,symphonic music,1
2019,chamber pop,1
2019,folk-pop,1
2019,free improvisation,1
2019,cloud rap,1
2019,Boom bap,1
2019,Q97664230,1
2019,alternative country,1
2019,yacht rock,1
2019,Christian country music,1
2019,heartland rock,1
2019,instrumental music,1
2019,Iranian hip hop,1
2019,Pagode,1
2019,Skate punk,1
2019,visual kei,1
2019,African blues,1
2019,contemporary Christian music,1
2019,concerto,1
2019,alternative dance,1
2019,white power music,1
2019,underground hip hop,1
2019,neoclassicism,1
2019,kawaii metal,1
2019,Mizrahi music,1
2019,instrumental rock,1
2019,traditional heavy metal,1
2019,French house,1
2019,folk music,1
2019,post-grunge,1
2019,soul jazz,1
2019,psychedelic music,1
2019,nerdcore,1
2019,neo soul,1
2019,dirty rap,1
2019,British hip hop,1
2019,samba,1
2019,modal jazz,1
2019,film soundtrack,1
2019,ragga,1
2019,hard bop,1
2019,operatic pop,1
2019,mandopop,1
2019,country pop,1
2019,Israeli hip hop,1
2019,Christian hip hop,1
2019,dance,1
2019,psychedelic folk,1
2019,lo-fi music,1
2019,bachata,1
2019,merengue music,1
2019,groove metal,1
2019,fusion,1
2019,sentimental ballad,1
2019,karaoke,1
2019,Latin hip hop,1
2019,drinking song,1
2019,Swedish folk music,1
2019,joropo,1
2019,stoner rock,1
2019,drill music,1
2019,chill-out music,1
2019,lounge music,1
2019,dub music,1
2019,technical death metal,1
2019,psychedelic soul,1
2019,Eurodance,1
2019,Tejano music,1
2019,Norteña music,1
2019,singer-songwriter,1
2019,stage and screen,1
2019,video game music,1
2019,audiobook,1
2019,musical theatre,1
2018,hip hop music,159
2018,pop music,118
2018,J-pop,80
2018,rock music,79
2018,alternative rock,50
2018,pop rock,50
2018,hard rock,43
2018,jazz,33
2018,country music,26
2018,electronic music,23
2018,trap music,22
2018,contemporary R&B,22
2018,indie pop,22
2018,heavy metal,21
2018,indie rock,20
2018,French hip hop,20
2018,soul music,19
2018,K-pop,19
2018,progressive metal,19
2018,contemporary folk music,14
2018,progressive rock,14
2018,electropop,13
2018,death metal,12
2018,synth-pop,11
2018,funk,11
2018,punk rock,11
2018,rapping,11
2018,folk rock,10
2018,power metal,10
2018,Western classical music,10
2018,dance-pop,10
2018,symphonic metal,9
2018,blues rock,9
2018,middle of the road,9
2018,alternative hip hop,9
2018,traditional heavy metal,9
2018,alternative metal,8
2018,thrash metal,8
2018,rhythm and blues,7
2018,chanson,7
2018,experimental music,7
2018,reggae,6
2018,electronic dance music,6
2018,reggaeton,6
2018,metalcore,6
2018,dance music,6
2018,gospel music,5
2018,pop-punk,5
2018,electronic rock,5
2018,pop rap,5
2018,art rock,5
2018,melodic death metal,5
2018,Russian hip hop,5
2018,mumble rap,5
2018,dancehall,5
2018,folk music,5
2018,hardcore hip hop,5
2018,Latin pop,5
2018,avant-garde metal,5
2018,dark wave,5
2018,Christmas music,5
2018,Modern Creative,5
2018,gothic metal,4
2018,West Coast hip hop,4
2018,blues,4
2018,contemporary Christian music,4
2018,gangsta rap,4
2018,noise music,4
2018,country pop,4
2018,ambient music,4
2018,Música Popular Brasileira,4
2018,alternative R&B,3
2018,world music,3
2018,contemporary jazz,3
2018,black metal,3
2018,power pop,3
2018,industrial music,3
2018,popular music,3
2018,chamber pop,3
2018,dark ambient,3
2018,horrorcore,3
2018,new wave,3
2018,comedy rock,3
2018,trance,3
2018,psychedelic rock,3
2018,electro,3
2018,Celtic music,2
2018,progressive death metal,2
2018,conscious hip hop,2
2018,smooth jazz,2
2018,gothic rock,2
2018,post-hardcore,2
2018,art pop,2
2018,contemporary worship music,2
2018,jazz fusion,2
2018,folk-pop,2
2018,hardcore punk,2
2018,post-punk,2
2018,lo-fi music,2
2018,rap rock,2
2018,classic rock,2
2018,rock opera,2
2018,indie folk,2
2018,post-rock,2
2018,trip hop,2
2018,experimental pop,2
2018,rap music,2
2018,Americana,2
2018,teen pop,2
2018,dream pop,2
2018,house music,2
2018,acoustic music,2
2018,contemporary classical music,2
2018,symphonic rock,2
2018,instrumental music,2
2018,underground hip hop,2
2018,modern jazz,2
2018,electronica,2
2018,romance film,2
2018,East Coast hip hop,2
2018,dubstep,2
2018,emo,2
2018,doom metal,2
2018,soundtrack,2
2018,Christian hip hop,2
2018,folk metal,2
2018,opera,2
2018,garage rock,1
2018,music of Brittany,1
2018,Celtic fusion,1
2018,Celtic rock,1
2018,songs of Brittany,1
2018,ballad,1
2018,Arabic music,1
2018,Latin American music,1
2018,symphonic black metal,1
2018,intelligent dance music,1
2018,ska,1
2018,vocal music,1
2018,djent,1
2018,industrial rock,1
2018,political hip hop,1
2018,rap metal,1
2018,French pop music,1
2018,children's music,1
2018,French rock,1
2018,J-rock,1
2018,Arabic pop music,1
2018,pop soul,1
2018,Happy Hardcore,1
2018,rave,1
2018,new rave,1
2018,lounge music,1
2018,acid jazz,1
2018,dance-punk,1
2018,funeral doom metal,1
2018,neo-progressive rock,1
2018,Q2956156,1
2018,avant-garde music,1
2018,heartland rock,1
2018,musical theatre,1
2018,hip hop,1
2018,groove metal,1
2018,Christian country music,1
2018,alternative dance,1
2018,afro trap,1
2018,screamo,1
2018,dangdut,1
2018,big room house,1
2018,Medieval folk rock,1
2018,blackened death metal,1
2018,Romantic music,1
2018,Q3482281,1
2018,country rock,1
2018,mixture rock,1
2018,rockabilly,1
2018,mandopop,1
2018,stoner rock,1
2018,gangster film,1
2018,Country folk,1
2018,ambient house,1
2018,Mizrahi music,1
2018,Dymytry,1
2018,soft rock,1
2018,grindcore,1
2018,orchestral pop,1
2018,avant-garde jazz,1
2018,Southern soul,1
2018,indigenous Australian music,1
2018,future bass,1
2018,modern rock,1
2018,dance-rock,1
2018,melodic metalcore,1
2018,folktronica,1
2018,disco,1
2018,sophisti-pop,1
2018,a cappella,1
2018,beat music,1
2018,symphony,1
2018,concerto,1
2018,German hip hop,1
2018,schlager music,1
2018,Viking metal,1
2018,minimalist music,1
2018,stage and screen,1
2018,emo rap,1
2018,funk rock,1
2018,shoegaze,1
2018,noise pop,1
2018,psychedelic trance,1
2018,free jazz,1
2018,sentimental ballad,1
2018,Tropipop,1
2018,urban contemporary,1
2018,rap opera,1
2018,country blues,1
2018,Britpop,1
2018,spoken word,1
2018,coldwave,1
2018,swing music,1
2018,Latin jazz,1
2018,easy listening,1
2018,bolero,1
2018,roots rock,1
2018,Música sertaneja,1
2018,dub music,1
2018,filmi music,1
2018,reggae fusion,1
2018,kawaii metal,1
2018,drum and bass,1
2018,film score,1
2017,J-pop,173
2017,hip hop music,168
2017,pop music,168
2017,rock music,145
2017,alternative rock,85
2017,pop rock,70
2017,hard rock,62
2017,country music,47
2017,jazz,44
2017,indie rock,40
2017,electronic music,28
2017,contemporary R&B,26
2017,progressive rock,26
2017,German hip hop,24
2017,K-pop,22
2017,punk rock,22
2017,heavy metal,21
2017,progressive metal,20
2017,contemporary folk music,19
2017,rapping,17
2017,trap music,16
2017,thrash metal,16
2017,soul music,16
2017,contemporary Christian music,16
2017,chanson,15
2017,alternative hip hop,15
2017,French hip hop,15
2017,folk music,15
2017,synth-pop,14
2017,indie pop,14
2017,power metal,12
2017,Música Popular Brasileira,12
2017,ambient music,11
2017,death metal,11
2017,electropop,11
2017,rhythm and blues,10
2017,dance-pop,10
2017,soft rock,10
2017,electronic dance music,10
2017,symphonic metal,9
2017,alternative metal,9
2017,blues rock,9
2017,pop-punk,9
2017,jazz fusion,8
2017,metalcore,8
2017,folk rock,8
2017,country rock,8
2017,post-punk,8
2017,Christmas music,8
2017,reggaeton,7
2017,middle of the road,7
2017,psychedelic rock,7
2017,reggae,7
2017,country pop,7
2017,film score,7
2017,funk,6
2017,traditional heavy metal,6
2017,hardcore hip hop,6
2017,pop rap,6
2017,doom metal,6
2017,experimental music,6
2017,post-rock,6
2017,blues,5
2017,rock and roll,5
2017,post-hardcore,5
2017,contemporary worship music,5
2017,folk metal,5
2017,house music,5
2017,Power Metal,5
2017,art rock,5
2017,dance music,5
2017,technical death metal,5
2017,gangsta rap,5
2017,Western classical music,5
2017,gospel music,5
2017,popular music,5
2017,avant-garde metal,4
2017,post-metal,4
2017,electronic rock,4
2017,melodic death metal,4
2017,electro,4
2017,world music,4
2017,folk-pop,4
2017,dark ambient,4
2017,Americana,4
2017,heartland rock,4
2017,trance,4
2017,mandopop,4
2017,mumble rap,3
2017,emo,3
2017,extreme metal,3
2017,visual kei,3
2017,gothic metal,3
2017,political hip hop,3
2017,alternative R&B,3
2017,symphonic rock,3
2017,trip hop,3
2017,grime,3
2017,stoner rock,3
2017,garage rock,3
2017,comedy music,3
2017,hardcore punk,3
2017,techno,3
2017,crossover,3
2017,children's music,3
2017,experimental rock,3
2017,industrial metal,3
2017,Russian rock,3
2017,Cajun music,3
2017,ska,3
2017,Dymytry,3
2017,East Coast hip hop,3
2017,horrorcore,3
2017,modern jazz,3
2017,Israeli hip hop,3
2017,soundtrack,3
2017,grunge,3
2017,stage and screen,3
2017,noise music,2
2017,new wave,2
2017,rap rock,2
2017,Nederpop,2
2017,Britpop,2
2017,new jack swing,2
2017,avant-garde music,2
2017,video game music,2
2017,groove metal,2
2017,afrobeat,2
2017,dancehall,2
2017,Southern rock,2
2017,roots rock,2
2017,acoustic music,2
2017,rap metal,2
2017,Celtic music,2
2017,smooth jazz,2
2017,fusion,2
2017,contemporary jazz,2
2017,krautrock,2
2017,Q3482281,2
2017,romantic comedy,2
2017,schlager music,2
2017,experimental hip hop,2
2017,Modern Creative,2
2017,indie folk,2
2017,melodic hardcore,2
2017,nu metal,2
2017,brutal death metal,2
2017,dance-punk,2
2017,stoner metal,2
2017,power pop,2
2017,neotraditional country,2
2017,Southern hip hop,2
2017,dubstep,2
2017,deathcore,2
2017,crossover thrash,2
2017,black metal,2
2017,Israeli rock,2
2017,Mizrahi music,2
2017,gothic rock,2
2017,Christian metal,2
2017,industrial music,2
2017,industrial rock,2
2017,country rap,2
2017,glam rock,2
2017,alternative music,2
2017,hip hop soul,1
2017,pop soul,1
2017,disco,1
2017,Jazzy Hip-Hop,1
2017,dark metal,1
2017,hardstyle,1
2017,trova,1
2017,dark wave,1
2017,conscious hip hop,1
2017,Latin pop,1
2017,sludge metal,1
2017,dance-rock,1
2017,Italo disco,1
2017,progressive death metal,1
2017,Russian hip hop,1
2017,avant-garde,1
2017,sea shanty,1
2017,vocal music,1
2017,Tejano music,1
2017,progressive pop,1
2017,rock opera,1
2017,Música sertaneja,1
2017,neo-progressive rock,1
2017,blue-eyed soul,1
2017,music of Brittany,1
2017,songs of Brittany,1
2017,Christian rock,1
2017,humour,1
2017,documentary film,1
2017,salsa,1
2017,adult contemporary music,1
2017,deep house,1
2017,Christian hip hop,1
2017,Armenian folk music,1
2017,comedy-drama,1
2017,easy listening,1
2017,emo rap,1
2017,African blues,1
2017,avant-garde jazz,1
2017,Chabad niggunim,1
2017,Hasidic music,1
2017,comedy film,1
2017,death-doom,1
2017,bachata,1
2017,intelligent dance music,1
2017,electronica,1
2017,traditional pop music,1
2017,drama,1
2017,comedy hip hop,1
2017,cloud rap,1
2017,free improvisation,1
2017,instrumental music,1
2017,J-rock,1
2017,Neue Deutsche Härte,1
2017,Gypsy punk,1
2017,math rock,1
2017,electronic body music,1
2017,noise rock,1
2017,pub rock,1
2017,Turkish pop music,1
2017,gangster film,1
2017,power noise,1
2017,industrial techno,1
2017,Arabesque,1
2017,songwriting,1
2017,free jazz,1
2017,garage punk,1
2017,contemporary classical music,1
2017,drill music,1
2017,minimalist music,1
2017,Ranchera,1
2017,musical theatre,1
2017,orchestral pop,1
2017,mashup,1
2017,mixture rock,1
2017,jazz rock,1
2017,image song,1
2017,space rock,1
2017,country blues,1
2017,Pinoy rock,1
2017,kayōkyoku,1
2017,folklore,1
2017,action film,1
2017,West Coast hip hop,1
2017,Judaeo-Spanish,1
2017,independent music,1
2017,Cantopop,1
2017,French rock,1
2017,Funk ostentação,1
2017,chillwave,1
2017,classic rock,1
2017,dream pop,1
2017,British hip hop,1
2017,lo-fi music,1
2017,Latin music,1
2017,fusion,1
2017,C-pop,1
2017,post-bop,1
2017,ballade,1
2017,urban contemporary,1
2017,song,1
2017,klezmer,1
2017,kawaii metal,1
2017,rap music,1
2016,hip hop music,210
2016,pop music,180
2016,rock music,131
2016,alternative rock,103
2016,J-pop,91
2016,pop rock,88
2016,country music,63
2016,indie rock,61
2016,hard rock,59
2016,jazz,53
2016,K-pop,34
2016,electronic music,33
2016,punk rock,28
2016,gospel music,27
2016,progressive metal,26
2016,heavy metal,26
2016,mandopop,26
2016,contemporary R&B,23
2016,soul music,23
2016,chanson,22
2016,progressive rock,21
2016,contemporary folk music,21
2016,thrash metal,20
2016,power metal,17
2016,synth-pop,15
2016,indie pop,15
2016,folk rock,14
2016,alternative hip hop,14
2016,rhythm and blues,14
2016,Christmas music,14
2016,death metal,14
2016,German hip hop,13
2016,symphonic metal,12
2016,Cantopop,12
2016,French hip hop,12
2016,metalcore,12
2016,Música Popular Brasileira,12
2016,ambient music,12
2016,blues rock,12
2016,black metal,11
2016,Western classical music,11
2016,traditional heavy metal,11
2016,contemporary Christian music,10
2016,funk,10
2016,pop-punk,10
2016,rapping,10
2016,dance-pop,9
2016,trap music,9
2016,electronic rock,9
2016,art rock,9
2016,reggae,9
2016,experimental rock,8
2016,melodic death metal,8
2016,alternative metal,8
2016,folk music,8
2016,post-rock,8
2016,acoustic music,7
2016,post-punk,7
2016,middle of the road,7
2016,film score,7
2016,electronic dance music,6
2016,psychedelic rock,6
2016,world music,6
2016,alternative R&B,6
2016,techno,6
2016,contemporary worship music,6
2016,garage rock,6
2016,gangsta rap,6
2016,house music,6
2016,popular music,6
2016,pop rap,6
2016,sludge metal,5
2016,groove metal,5
2016,neo-progressive rock,5
2016,art pop,5
2016,kawaii metal,5
2016,Russian rock,4
2016,country rock,4
2016,Christian rock,4
2016,technical death metal,4
2016,French rock,4
2016,folktronica,4
2016,nu metal,4
2016,post-metal,4
2016,Latin music,4
2016,schlager music,4
2016,baroque pop,4
2016,rock and roll,4
2016,hardcore punk,4
2016,gothic metal,4
2016,crossover,4
2016,dubstep,4
2016,downtempo,4
2016,symphonic rock,3
2016,noise music,3
2016,folk-pop,3
2016,country pop,3
2016,neo-psychedelia,3
2016,Latin pop,3
2016,blues,3
2016,shoegaze,3
2016,electro,3
2016,experimental music,3
2016,Arabesque,3
2016,West Coast hip hop,3
2016,noise rock,3
2016,traditional pop music,3
2016,dance music,3
2016,electropop,3
2016,East Coast hip hop,3
2016,electro house,3
2016,post-hardcore,3
2016,deathcore,3
2016,swing music,3
2016,Raga rock,2
2016,Christian metal,2
2016,neo soul,2
2016,Southern rock,2
2016,religious music,2
2016,dancehall,2
2016,Medieval folk rock,2
2016,political hip hop,2
2016,psychedelic pop,2
2016,industrial metal,2
2016,experimental pop,2
2016,disco,2
2016,Plunderphonics,2
2016,avant-garde metal,2
2016,jazz fusion,2
2016,funk rock,2
2016,comedy rock,2
2016,Christian hip hop,2
2016,indie folk,2
2016,new wave,2
2016,gothic rock,2
2016,industrial rock,2
2016,Afro-soul,2
2016,Neue Deutsche Härte,2
2016,children's music,2
2016,rock en español,2
2016,stoner rock,2
2016,reggaeton,2
2016,German rock,2
2016,Turkish folk music,2
2016,bossa nova,2
2016,Celtic rock,2
2016,emo pop,2
2016,hip hop,2
2016,hardcore hip hop,2
2016,Dymytry,2
2016,drum and bass,2
2016,easy listening,2
2016,dangdut,2
2016,Ottoman classical music,2
2016,J-rock,2
2016,Israeli hip hop,2
2016,electronica,2
2016,stand-up comedy,2
2016,modern jazz,2
2016,soundtrack,2
2016,Swedish folk music,2
2016,Leftfield,2
2016,djent,1
2016,rock opera,1
2016,Christian music,1
2016,smooth jazz,1
2016,dance-rock,1
2016,soft rock,1
2016,synthwave,1
2016,drill music,1
2016,Arabic pop music,1
2016,melodic hardcore,1
2016,indietronica,1
2016,epic metal,1
2016,electronicore,1
2016,speed metal,1
2016,hard bop,1
2016,instrumental rock,1
2016,Eurobeat,1
2016,Celtic music,1
2016,nu jazz,1
2016,kwaito,1
2016,instrumental music,1
2016,Southern hip hop,1
2016,latin rock,1
2016,avant-garde music,1
2016,Hip-hop,1
2016,Afro pop music,1
2016,G-funk,1
2016,Funk ostentação,1
2016,Synthpunk,1
2016,pub rock,1
2016,independent music,1
2016,dark ambient,1
2016,folk punk,1
2016,nordic folk music,1
2016,Congolese rumba,1
2016,Balkan Brass,1
2016,trance,1
2016,cloud rap,1
2016,teen pop,1
2016,Música sertaneja,1
2016,British hip hop,1
2016,grime,1
2016,protest song,1
2016,visual kei,1
2016,indie,1
2016,sadcore,1
2016,exotica,1
2016,nu metalcore,1
2016,futurepop,1
2016,a cappella,1
2016,experimental hip hop,1
2016,Neoclassical dark wave,1
2016,dansband,1
2016,breakcore,1
2016,anisong,1
2016,samba,1
2016,Chabad niggunim,1
2016,deathgrind,1
2016,math rock,1
2016,Mizrahi music,1
2016,dream pop,1
2016,novelty music,1
2016,comedy,1
2016,space rock,1
2016,intelligent dance music,1
2016,Banda music,1
2016,power pop,1
2016,classic rock,1
2016,witch house,1
2016,anti-folk,1
2016,extreme metal,1
2016,Brazilian rock,1
2016,roots rock,1
2016,Inuit throat singing,1
2016,chiptune,1
2016,mixture rock,1
2016,folk metal,1
2016,Powerviolence,1
2016,progressive house,1
2016,Country folk,1
2016,minimalist music,1
2016,post-Britpop,1
2016,French house,1
2016,chamber pop,1
2016,pagan metal,1
2016,trip hop,1
2016,music of Brittany,1
2016,ska,1
2016,Viking metal,1
2016,Meditation music,1
2016,Turkish pop music,1
2016,modern rock,1
2016,conscious hip hop,1
2016,Iranian pop music,1
2016,folklore,1
2016,queercore,1
2016,Pinoy rock,1
2016,alternative country,1
2016,urban contemporary gospel,1
2016,Anatolian rock,1
2016,grunge,1
2016,Australian hip hop,1
2016,bluegrass music,1
2016,remix album,1
2016,alternative,1
2016,salsa,1
2016,post-black metal,1
2016,Avant-funk,1
2016,beat music,1
2016,dansband music,1
2016,Russian hip hop,1
2016,Great American Songbook,1
2016,lounge music,1
2016,Trap (EDM),1
2016,alternative music,1
2016,musical theatre,1
2016,Romantic music,1
2016,Chilean lack,1
2016,Christmas carol,1
2016,post-industrial music,1
2016,music video,1
2016,comedy hip hop,1
2016,electro hop,1
2016,video game music,1
2016,glam rock,1
2015,hip hop music,261
2015,pop music,243
2015,J-pop,233
2015,rock music,193
2015,alternative rock,150
2015,pop rock,93
2015,indie rock,76
2015,jazz,71
2015,hard rock,66
2015,country music,64
2015,contemporary Christian music,54
2015,progressive rock,40
2015,punk rock,38
2015,folk music,38
2015,contemporary R&B,37
2015,metalcore,36
2015,electronic music,35
2015,heavy metal,33
2015,synth-pop,32
2015,K-pop,27
2015,soul music,27
2015,German hip hop,27
2015,contemporary folk music,27
2015,progressive metal,26
2015,folk rock,25
2015,mandopop,23
2015,Cantopop,23
2015,death metal,22
2015,indie pop,21
2015,rapping,21
2015,power metal,20
2015,Christian hip hop,20
2015,pop-punk,20
2015,gospel music,19
2015,thrash metal,18
2015,alternative hip hop,18
2015,Western classical music,18
2015,reggae,17
2015,alternative metal,16
2015,French hip hop,16
2015,rhythm and blues,16
2015,Christmas music,16
2015,black metal,16
2015,melodic death metal,15
2015,electronica,15
2015,house music,15
2015,post-punk,14
2015,Música Popular Brasileira,13
2015,post-hardcore,12
2015,blues rock,12
2015,contemporary worship music,12
2015,country rock,11
2015,drum and bass,11
2015,jazz fusion,11
2015,blues,11
2015,funk,10
2015,Latin pop,10
2015,trip hop,10
2015,post-rock,10
